listing_id,company,internship_title,domain,mode,location,country,stipend,stipend_currency,duration_months,required_skills,num_required_skills,bonus_skills,min_cgpa_required,min_year_required,eligible_branches,degree_required,experience_required,ppo_offered,certificate_provided,total_openings,total_applicants,posted_on,apply_by,company_tier,skill_coverage_score,is_relevant
LIST0330,Zynga India,Full Stack Development Intern,Full Stack Development,On-site,Mumbai,India,29377,INR,3,Express.js|REST API|React|TypeScript|PostgreSQL,5,MongoDB|Redis,5.5,2,Information Technology|Computer Engineering|Computer Science|AI & Data Science|Electronics,B.Tech|MCA|BCA,Fresher,0,1,14,201,2024-08-04,2025-02-28,0,0.5,1
LIST0331,Ola Electric,Machine Learning Intern,Machine Learning,Hybrid,Bangalore,India,22989,INR,1,XGBoost|Keras|TensorFlow|Python|PyTorch,5,Model Deployment|Jupyter,5.4,2,Electronics|Computer Engineering|Computer Science|Information Technology|AI & Data Science,B.Tech|B.E.|B.Sc CS,1-2 years,0,1,5,244,2024-10-11,2025-02-12,0,0.5,1
LIST0332,Octro,Game Development Intern,Game Development,On-site,Mumbai,India,17665,INR,1,Shader Programming|Unreal Engine|DirectX|C#|C++|Unity,6,Godot|Game Physics,7.0,2,Computer Engineering|Electronics|AI & Data Science|Information Technology|Computer Science,B.Tech|B.E.|MCA,1-2 years,0,1,6,14,2024-09-10,2025-10-19,0,0.6,0
LIST0333,Mu Sigma,Data Science Intern,Data Science,On-site,Pune,India,33178,INR,1,SQL|Seaborn|Python|NumPy|R|Statistics,6,Tableau|Matplotlib,7.1,3,Electronics|AI & Data Science|Information Technology|Computer Science,M.Tech|B.E.,1-2 years,1,1,9,553,2024-12-07,2025-04-17,0,0.5,0
LIST0334,Licious,Data Engineering Intern,Data Engineering,Hybrid,Pune,India,14227,INR,6,BigQuery|SQL|ETL,3,Apache Spark|Snowflake,6.4,2,Computer Science|AI & Data Science,BCA|M.Tech|B.Tech,1-2 years,0,1,19,75,2024-10-02,2025-08-11,0,0.27,0
LIST0335,GitHub,Web Development Intern,Web Development,Hybrid,San Francisco,USA,2503,USD,1,TypeScript|REST API|HTML|Django|Angular,5,Tailwind CSS|CSS,6.6,2,Computer Science|Information Technology,B.E.|M.Tech,Fresher,1,1,6,399,2024-12-25,2025-07-01,1,0.38,1
LIST0336,TCS,Cloud Computing Intern,Cloud Computing,Hybrid,Gurgaon,India,27791,INR,2,AWS|IAM|S3|Kubernetes|Docker,5,GCP|Linux,7.4,3,Information Technology|Computer Science,MCA|BCA|B.E.,1-2 years,1,1,14,59,2024-12-24,2025-05-04,0,0.42,0
LIST0337,OpenAI,NLP / GenAI Intern,NLP / GenAI,Remote,Remote,Singapore,1556,SGD,3,spaCy|Transformers|GPT|RAG|BERT,5,OpenAI API|LangChain,6.5,1,Computer Engineering|Computer Science|Information Technology|Electronics,B.E.|MCA,1-2 years,0,1,18,156,2024-07-21,2025-08-21,1,0.45,1
LIST0338,Hugging Face,Machine Learning Intern,Machine Learning,Hybrid,Austin,USA,1027,USD,2,Keras|Scikit-learn|TensorFlow|Python,4,PyTorch|Model Deployment,6.0,3,AI & Data Science|Electronics|Information Technology|Computer Engineering,B.Sc CS,0-1 year,1,1,16,137,2024-10-06,2025-05-11,1,0.4,1
LIST0339,Groww,Web Development Intern,Web Development,Remote,Remote,India,28394,INR,6,Bootstrap|Vue.js|JavaScript,3,Angular|REST API,6.6,2,Computer Engineering|Electronics|AI & Data Science,B.Tech|B.Sc CS|MCA,0-1 year,0,1,10,246,2024-07-25,2025-09-03,0,0.23,0
LIST0340,Tessolve,Embedded Systems / IoT Intern,Embedded Systems / IoT,On-site,Kolkata,India,25106,INR,1,MQTT|Arduino|C|RTOS|Assembly|FreeRTOS,6,PCB Design|C++,6.2,2,Information Technology|Computer Science|Computer Engineering|Electronics,MCA|B.Sc CS,1-2 years,0,1,19,31,2024-08-09,2025-10-02,0,0.55,1
LIST0341,Google Cloud,Cloud Computing Intern,Cloud Computing,On-site,San Francisco,USA,1399,USD,1,Terraform|CloudFormation|Lambda|S3|GCP|IAM,6,Kubernetes|AWS,6.3,2,Computer Engineering|Electronics,MCA|B.Tech|B.Sc CS,0-1 year,0,1,16,525,2024-12-27,2025-08-18,1,0.5,1
LIST0342,Clevertap,Full Stack Development Intern,Full Stack Development,Remote,Remote,India,27004,INR,3,REST API|Docker|MongoDB|React|Express.js,5,TypeScript|Redis,5.1,1,Information Technology|Computer Science|Electronics|Computer Engineering,MCA|B.Sc CS,Fresher,0,1,17,824,2024-12-11,2025-03-09,0,0.5,1
LIST0343,Retool,Full Stack Development Intern,Full Stack Development,Hybrid,New York,USA,3044,USD,3,GraphQL|MongoDB|Node.js|Express.js,4,PostgreSQL|React,7.1,2,AI & Data Science|Computer Engineering|Computer Science|Information Technology|Electronics,B.Tech,1-2 years,0,1,12,174,2024-12-15,2025-09-05,1,0.4,1
LIST0344,King,Game Development Intern,Game Development,Hybrid,Toronto,Canada,3551,CAD,6,Unreal Engine|Blender|Shader Programming|Godot|Game Physics,5,Unity|DirectX,7.4,3,Electronics|Computer Engineering,B.Sc CS|B.E.,1-2 years,1,1,9,205,2024-07-22,2025-06-24,1,0.5,1
LIST0345,Waymo,Computer Vision Intern,Computer Vision,Remote,Remote,Singapore,2356,SGD,2,Image Processing|YOLO|MediaPipe|PyTorch|Keras,5,Deep Learning|NumPy,5.4,2,Electronics|AI & Data Science,B.E.|B.Tech,0-1 year,0,1,8,215,2024-09-02,2025-04-23,1,0.5,1
LIST0346,Zynga India,Full Stack Development Intern,Full Stack Development,On-site,Mumbai,India,21257,INR,1,Node.js|Redis|React,3,TypeScript|MongoDB,5.8,2,AI & Data Science|Computer Science,B.Tech|B.Sc CS|MCA,1-2 years,0,1,1,7,2024-07-20,2025-11-13,0,0.3,0
LIST0347,Zebi,Blockchain Intern,Blockchain,On-site,Pune,India,18605,INR,1,IPFS|DeFi|Ethereum,3,Truffle|Web3.js,7.1,2,Information Technology|Electronics,B.Tech|B.E.,Fresher,0,1,16,515,2024-12-02,2025-07-06,0,0.3,0
LIST0348,Sankalp Semiconductor,Embedded Systems / IoT Intern,Embedded Systems / IoT,Hybrid,Hyderabad,India,20496,INR,2,C|PCB Design|IoT Protocols|Raspberry Pi|Assembly,5,Sensors|MQTT,6.4,3,AI & Data Science|Electronics|Computer Science|Computer Engineering,B.E.|MCA|B.Tech,1-2 years,0,1,20,583,2024-09-27,2025-04-10,0,0.45,1
LIST0349,Continental,Embedded Systems / IoT Intern,Embedded Systems / IoT,Remote,Remote,India,31970,INR,3,FreeRTOS|C|PCB Design|RTOS|Assembly|Sensors,6,MQTT|Raspberry Pi,6.7,1,Information Technology|Computer Engineering|Computer Science|AI & Data Science|Electronics,B.Tech,1-2 years,1,1,7,347,2024-06-24,2025-12-28,0,0.55,1
LIST0350,Mistral AI,NLP / GenAI Intern,NLP / GenAI,On-site,Seattle,USA,3684,USD,1,Hugging Face|GPT|spaCy|LangChain|OpenAI API|NLTK,6,Vector DBs|RAG,6.2,1,Information Technology|Computer Science,M.Tech|B.Sc CS|MCA,Fresher,1,1,19,268,2024-11-01,2025-12-20,1,0.55,1
LIST0351,Notion,Full Stack Development Intern,Full Stack Development,Remote,Remote,Singapore,2398,SGD,6,REST API|MongoDB|Redis|Node.js|PostgreSQL,5,Express.js|GraphQL,6.7,1,Computer Science|AI & Data Science|Electronics,B.E.|M.Tech,1-2 years,1,1,20,615,2024-09-17,2025-12-02,1,0.5,1
LIST0352,Swiggy,Web Development Intern,Web Development,On-site,Gurgaon,India,31006,INR,6,CSS|Tailwind CSS|React|HTML|Angular|JavaScript,6,Django|Bootstrap,7.5,3,Electronics|AI & Data Science|Computer Engineering,M.Tech,Fresher,0,1,7,280,2024-07-07,2025-07-19,0,0.46,0
LIST0353,Waymo,Computer Vision Intern,Computer Vision,On-site,Singapore,Singapore,2522,SGD,6,OpenCV|NumPy|Image Processing,3,MediaPipe|TensorFlow,6.8,2,Electronics|Computer Engineering|Computer Science|AI & Data Science|Information Technology,B.E.,1-2 years,0,1,2,8,2024-12-07,2025-10-12,1,0.3,1
LIST0354,SigTuple,Computer Vision Intern,Computer Vision,Remote,Remote,India,28019,INR,2,Image Processing|PyTorch|OpenCV|YOLO|Keras|MediaPipe,6,TensorFlow|NumPy,5.1,2,Electronics|Computer Science|AI & Data Science|Computer Engineering|Information Technology,B.Sc CS|MCA,1-2 years,0,1,4,43,2024-12-16,2025-06-25,0,0.6,1
LIST0355,Detect Technologies,Computer Vision Intern,Computer Vision,Hybrid,Ahmedabad,India,34121,INR,2,NumPy|MediaPipe|Keras,3,OpenCV|Deep Learning,7.2,2,Computer Science|Information Technology|Electronics|AI & Data Science|Computer Engineering,B.Sc CS|BCA|B.E.,Fresher,0,1,2,40,2024-06-12,2025-01-01,0,0.3,0
LIST0356,Junglee Games,Game Development Intern,Game Development,Hybrid,Mumbai,India,33147,INR,2,C#|C++|DirectX|Unreal Engine|Blender,5,Game Physics|Unity,5.6,2,Information Technology|AI & Data Science|Computer Science|Computer Engineering|Electronics,B.Sc CS|MCA|B.Tech,Fresher,1,1,9,607,2024-11-17,2025-08-17,0,0.5,1
LIST0357,Zoox,Computer Vision Intern,Computer Vision,Hybrid,Toronto,Canada,1927,CAD,1,PyTorch|Image Processing|Deep Learning|MediaPipe|OpenCV|TensorFlow,6,YOLO|Python,5.9,1,Information Technology|Electronics|Computer Engineering,MCA|BCA,Fresher,1,1,19,524,2024-11-18,2025-02-07,1,0.6,1
LIST0358,Browserstack,DevOps Intern,DevOps,Remote,Remote,India,26623,INR,1,Linux|Jenkins|Ansible|Grafana|Kubernetes|CI/CD,6,Bash|Terraform,5.2,3,AI & Data Science|Computer Science|Electronics|Computer Engineering|Information Technology,MCA|B.Tech|B.Sc CS,Fresher,1,1,3,28,2024-06-26,2025-03-18,0,0.55,1
LIST0359,PhonePe,Android Development Intern,Android Development,Remote,Remote,India,16431,INR,2,Kotlin|REST API|Retrofit|SQLite|MVVM|XML,6,Firebase|Jetpack Compose,7.1,1,Computer Engineering|Electronics|AI & Data Science,B.Tech|M.Tech|BCA,Fresher,1,1,4,37,2024-10-23,2025-06-26,0,0.6,0
LIST0360,Zebi,Blockchain Intern,Blockchain,Hybrid,Bangalore,India,10130,INR,6,Rust|Hardhat|Web3.js|Ethereum,4,DeFi|Solidity,6.7,2,Electronics|Computer Engineering|AI & Data Science|Information Technology|Computer Science,B.E.,0-1 year,1,1,11,129,2024-06-15,2025-07-03,0,0.4,1
LIST0361,Quick Heal,Cybersecurity Intern,Cybersecurity,Remote,Remote,India,13734,INR,3,Networking|OWASP|Cryptography|Nmap|Linux,5,Wireshark|Metasploit,5.4,3,Computer Engineering|Electronics,B.E.,Fresher,0,1,4,42,2024-07-09,2025-05-16,0,0.45,1
LIST0362,STMicroelectronics,Embedded Systems / IoT Intern,Embedded Systems / IoT,Hybrid,Austin,USA,2310,USD,2,Raspberry Pi|Assembly|Arduino,3,C++|MQTT,6.4,3,Computer Science|AI & Data Science,M.Tech,0-1 year,0,1,15,78,2024-09-22,2025-12-04,1,0.27,0
LIST0363,Fivetran,Data Engineering Intern,Data Engineering,Remote,Remote,Singapore,2109,SGD,1,Snowflake|Airflow|SQL,3,Apache Spark|Hadoop,5.2,2,Computer Science|Electronics|Computer Engineering|Information Technology,M.Tech|B.Sc CS|B.E.,1-2 years,0,1,4,36,2024-10-07,2025-11-18,1,0.27,0
LIST0364,Mu Sigma,Data Science Intern,Data Science,Hybrid,Mumbai,India,10076,INR,3,R|Seaborn|Statistics|Matplotlib|Tableau,5,NumPy|SQL,6.7,2,Computer Science|Information Technology|AI & Data Science|Computer Engineering,B.E.|B.Tech|MCA,0-1 year,1,1,20,249,2024-09-03,2025-10-19,0,0.42,1
LIST0365,Spotify,Android Development Intern,Android Development,On-site,Berlin,Germany,3722,EUR,2,Kotlin|Firebase|Retrofit,3,Android Studio|Java,6.2,2,AI & Data Science|Information Technology,B.Tech|B.Sc CS,Fresher,1,1,20,349,2024-09-11,2025-06-02,1,0.3,1
LIST0366,Zepto,Web Development Intern,Web Development,Hybrid,Noida,India,29743,INR,6,Node.js|Angular|Tailwind CSS|JavaScript|REST API,5,CSS|React,6.4,3,Information Technology|Computer Science|Electronics,B.Sc CS|B.E.|MCA,Fresher,1,1,15,671,2024-09-27,2025-12-27,0,0.38,1
LIST0367,Epic Games,Game Development Intern,Game Development,Hybrid,London,UK,1261,GBP,3,Unreal Engine|Unity|Blender,3,Game Physics|DirectX,6.0,3,Computer Science|Electronics|Computer Engineering|Information Technology|AI & Data Science,B.Sc CS|B.E.,Fresher,0,1,17,257,2024-10-04,2025-06-18,1,0.3,1
LIST0368,Housing.com,Full Stack Development Intern,Full Stack Development,On-site,Noida,India,30983,INR,3,TypeScript|React|MongoDB,3,Redis|PostgreSQL,7.5,1,Electronics|AI & Data Science|Information Technology,B.Sc CS|BCA|B.Tech,1-2 years,0,1,19,796,2024-06-20,2025-03-02,0,0.3,0
LIST0369,TCS,Cloud Computing Intern,Cloud Computing,On-site,Delhi,India,30490,INR,2,IAM|Docker|Lambda|Linux|CloudFormation,5,S3|Terraform,7.4,1,Computer Engineering|Information Technology|Electronics|Computer Science,MCA,0-1 year,1,1,3,24,2024-12-22,2025-07-20,0,0.42,0
LIST0370,Zepto,Web Development Intern,Web Development,Remote,Remote,India,17432,INR,2,Django|Node.js|TypeScript,3,Bootstrap|Tailwind CSS,5.7,1,Computer Science|AI & Data Science|Electronics|Information Technology,MCA,Fresher,0,1,19,620,2024-12-14,2025-08-22,0,0.23,0
LIST0371,Juspay,Full Stack Development Intern,Full Stack Development,On-site,Ahmedabad,India,12276,INR,2,MongoDB|Docker|TypeScript|Node.js|PostgreSQL|Redis,6,REST API|GraphQL,5.9,1,Computer Engineering|Information Technology|Computer Science,MCA|M.Tech|B.Tech,0-1 year,0,1,19,419,2024-08-10,2025-12-19,0,0.6,1
LIST0372,Wipro,Cloud Computing Intern,Cloud Computing,Hybrid,Kolkata,India,18183,INR,1,Kubernetes|Docker|CloudFormation,3,Azure|CI/CD,6.6,3,AI & Data Science|Information Technology|Computer Science|Electronics,B.Sc CS,Fresher,1,1,1,19,2024-11-16,2025-06-12,0,0.25,0
LIST0373,Mistral AI,NLP / GenAI Intern,NLP / GenAI,On-site,Berlin,Germany,1092,EUR,2,GPT|Vector DBs|BERT|RAG|Hugging Face,5,OpenAI API|Python,7.3,2,AI & Data Science|Computer Engineering|Electronics|Information Technology|Computer Science,B.E.,Fresher,1,1,8,48,2024-12-14,2025-04-28,1,0.45,1
LIST0374,TAC Security,Cybersecurity Intern,Cybersecurity,Hybrid,Delhi,India,26015,INR,2,Linux|Burp Suite|SIEM|Python,4,OWASP|Wireshark,7.2,3,AI & Data Science|Information Technology|Electronics|Computer Science|Computer Engineering,MCA|M.Tech,Fresher,0,1,11,147,2024-12-09,2025-07-22,0,0.36,0
LIST0375,Tiger Analytics,Data Science Intern,Data Science,Remote,Remote,India,29132,INR,1,NumPy|Excel|Pandas|Python|Power BI,5,R|SQL,5.0,2,Information Technology|Computer Science|Electronics|AI & Data Science,B.E.,1-2 years,0,1,19,322,2024-07-18,2025-02-17,0,0.42,1
LIST0376,OLA,Data Engineering Intern,Data Engineering,Remote,Remote,India,17968,INR,3,Airflow|Snowflake|Scala|Python|ETL,5,dbt|Kafka,5.1,2,Computer Science|AI & Data Science|Computer Engineering|Electronics,MCA|B.Tech|B.Sc CS,Fresher,0,1,3,53,2024-10-14,2025-12-02,0,0.45,1
LIST0377,Tableau,Data Science Intern,Data Science,On-site,Seattle,USA,2527,USD,6,Python|Pandas|NumPy|SciPy|Power BI|Statistics,6,Tableau|R,6.4,2,Computer Science|AI & Data Science|Information Technology,B.E.|MCA,0-1 year,0,1,18,240,2024-09-20,2025-12-14,1,0.5,1
LIST0378,Swiggy,Web Development Intern,Web Development,Hybrid,Kolkata,India,9449,INR,3,CSS|JavaScript|HTML|TypeScript|Flask,5,REST API|Angular,5.5,3,Electronics|AI & Data Science|Computer Engineering|Information Technology,M.Tech|BCA,Fresher,0,1,5,119,2024-12-06,2025-02-03,0,0.38,0
LIST0379,Robinhood,iOS Development Intern,iOS Development,On-site,Seattle,USA,1235,USD,3,SwiftUI|REST API|ARKit|Firebase|CocoaPods|Xcode,6,UIKit|Swift,5.3,2,Electronics|Computer Engineering,MCA|BCA,Fresher,0,1,2,34,2024-06-06,2025-07-28,1,0.6,1
LIST0380,Cognex,Computer Vision Intern,Computer Vision,Remote,Remote,Singapore,3388,SGD,3,TensorFlow|OpenCV|Deep Learning|Keras|Python|Image Processing,6,NumPy|PyTorch,6.9,3,Computer Engineering|Information Technology|Computer Science|AI & Data Science,M.Tech|B.Tech,1-2 years,0,1,5,32,2024-11-24,2025-02-26,1,0.6,1
LIST0381,Junglee Games,Game Development Intern,Game Development,On-site,Gurgaon,India,20686,INR,6,Godot|Game Physics|C#|C++,4,Shader Programming|OpenGL,5.5,1,Computer Engineering|Computer Science|Electronics,B.Tech|BCA|B.E.,1-2 years,1,1,13,114,2024-09-11,2025-01-19,0,0.4,1
LIST0382,Retool,Full Stack Development Intern,Full Stack Development,Remote,Remote,Singapore,2219,SGD,1,TypeScript|REST API|GraphQL,3,Redis|React,5.1,3,Electronics|Computer Engineering|Computer Science|AI & Data Science|Information Technology,B.Sc CS|MCA|B.Tech,0-1 year,0,1,1,22,2024-10-25,2025-04-03,1,0.3,1
LIST0383,Mphasis,Cloud Computing Intern,Cloud Computing,Hybrid,Bangalore,India,34324,INR,3,Terraform|Kubernetes|Docker,3,Azure|IAM,7.0,2,AI & Data Science|Computer Science,B.Tech,0-1 year,0,1,5,171,2024-08-24,2025-07-11,0,0.25,0
LIST0384,Webflow,Web Development Intern,Web Development,Remote,Remote,Singapore,1848,SGD,6,HTML|CSS|REST API|TypeScript,4,Tailwind CSS|Flask,6.6,1,AI & Data Science|Information Technology|Computer Engineering|Electronics,B.E.,0-1 year,0,1,14,114,2024-08-02,2025-11-24,1,0.31,1
LIST0385,Clevertap,Full Stack Development Intern,Full Stack Development,Remote,Remote,India,19964,INR,1,Docker|PostgreSQL|React|GraphQL|TypeScript,5,Node.js|MongoDB,5.7,1,Computer Science|Electronics|Information Technology|AI & Data Science,BCA|M.Tech,1-2 years,0,1,13,93,2024-06-04,2025-09-01,0,0.5,1
LIST0386,Tableau,Data Science Intern,Data Science,On-site,London,UK,3264,GBP,6,R|Power BI|NumPy|SciPy|Pandas|Seaborn,6,Python|Statistics,5.2,1,Computer Engineering|AI & Data Science|Computer Science|Electronics,B.Tech|B.E.|MCA,0-1 year,0,1,17,637,2024-08-22,2025-09-17,1,0.5,1
LIST0387,Sarvam AI,NLP / GenAI Intern,NLP / GenAI,On-site,Chennai,India,15380,INR,6,RAG|Vector DBs|Transformers|Hugging Face,4,Python|GPT,6.6,2,AI & Data Science|Electronics|Computer Engineering|Information Technology|Computer Science,B.Tech|B.E.,Fresher,0,1,3,88,2024-10-13,2025-02-12,0,0.36,0
LIST0388,Samsung R&D,Machine Learning Intern,Machine Learning,Hybrid,Chennai,India,15755,INR,2,Model Deployment|Keras|Jupyter|XGBoost|PyTorch,5,Python|Feature Engineering,6.0,2,Electronics|Computer Science|Computer Engineering|Information Technology|AI & Data Science,MCA|B.Sc CS|BCA,0-1 year,0,1,18,540,2024-10-10,2025-09-26,0,0.5,1
LIST0389,Samsung R&D,Machine Learning Intern,Machine Learning,On-site,Mumbai,India,31134,INR,1,Feature Engineering|TensorFlow|Python,3,Jupyter|MLflow,5.9,1,AI & Data Science|Electronics|Computer Engineering,M.Tech,Fresher,0,1,20,314,2024-08-12,2025-01-22,0,0.3,0
LIST0390,Myntra,iOS Development Intern,iOS Development,Hybrid,Gurgaon,India,14327,INR,3,Core Data|Combine|SwiftUI,3,UIKit|Xcode,6.1,1,Computer Engineering|Computer Science,B.Sc CS|MCA,Fresher,1,1,4,41,2024-11-22,2025-10-25,0,0.3,1
LIST0391,Chargebee,Full Stack Development Intern,Full Stack Development,Remote,Remote,India,13933,INR,3,React|Docker|Redis,3,PostgreSQL|Express.js,5.8,1,Information Technology|AI & Data Science|Computer Science,BCA|B.Sc CS|B.Tech,Fresher,0,1,11,67,2024-12-17,2025-12-03,0,0.3,0
LIST0392,Texas Instruments,Embedded Systems / IoT Intern,Embedded Systems / IoT,Hybrid,Berlin,Germany,1917,EUR,3,RTOS|Raspberry Pi|Sensors|FreeRTOS|PCB Design,5,IoT Protocols|C,7.3,1,Electronics|Computer Engineering|AI & Data Science|Computer Science,B.Sc CS|MCA,Fresher,1,1,1,31,2024-10-15,2025-07-01,1,0.45,1
LIST0393,Tenable,Cybersecurity Intern,Cybersecurity,Hybrid,San Francisco,USA,3664,USD,2,SIEM|Networking|Cryptography|Python,4,Burp Suite|Kali Linux,6.4,1,Electronics|AI & Data Science|Computer Engineering|Computer Science|Information Technology,M.Tech|BCA,0-1 year,1,1,12,177,2024-09-02,2025-01-16,1,0.36,1
LIST0394,dbt Labs,Data Engineering Intern,Data Engineering,On-site,Berlin,Germany,1634,EUR,2,Airflow|Snowflake|Kafka|ETL|BigQuery|Scala,6,dbt|Hadoop,7.1,1,Electronics|Computer Science,B.Tech|B.E.|M.Tech,1-2 years,0,1,19,207,2024-08-02,2025-03-12,1,0.55,1
LIST0395,Texas Instruments,Embedded Systems / IoT Intern,Embedded Systems / IoT,Remote,Remote,Singapore,2648,SGD,6,Raspberry Pi|IoT Protocols|Arduino|Assembly|RTOS|C++,6,PCB Design|MQTT,5.6,3,Electronics|Computer Science|AI & Data Science,BCA|B.E.|B.Tech,0-1 year,0,1,16,119,2024-10-06,2025-04-26,1,0.55,1
LIST0396,Waymo,Computer Vision Intern,Computer Vision,Hybrid,Toronto,Canada,3110,CAD,6,NumPy|Python|MediaPipe,3,YOLO|PyTorch,5.8,2,Information Technology|Computer Science|Computer Engineering|AI & Data Science,B.Tech|MCA|B.Sc CS,1-2 years,0,1,18,464,2024-08-25,2025-08-14,1,0.3,1
LIST0397,1mg,Data Engineering Intern,Data Engineering,Hybrid,Bangalore,India,19937,INR,3,BigQuery|Python|Scala|Kafka|ETL|Airflow,6,Snowflake|Apache Spark,5.1,2,Electronics|Information Technology|AI & Data Science|Computer Science,B.E.,0-1 year,1,1,18,472,2024-11-16,2025-10-01,0,0.55,1
LIST0398,Tiger Analytics,Data Science Intern,Data Science,Hybrid,Gurgaon,India,24436,INR,1,R|NumPy|Tableau|Power BI|Seaborn,5,SQL|Excel,5.5,2,Computer Science|AI & Data Science,B.Sc CS,0-1 year,0,1,13,426,2024-08-10,2025-07-27,0,0.42,1
LIST0399,CERT-In Partner,Cybersecurity Intern,Cybersecurity,Hybrid,Ahmedabad,India,17257,INR,3,Python|Cryptography|Nmap|Wireshark|OWASP,5,Networking|Burp Suite,7.0,1,Computer Science|Information Technology|Computer Engineering|AI & Data Science,B.Sc CS,1-2 years,1,1,4,20,2024-08-08,2025-11-28,0,0.45,1
LIST0400,Zomato,Web Development Intern,Web Development,Hybrid,Bangalore,India,33901,INR,3,Node.js|TypeScript|Tailwind CSS|Django|CSS,5,REST API|Flask,6.7,3,Computer Engineering|Computer Science|Information Technology,B.Sc CS,Fresher,0,1,17,250,2024-07-18,2025-10-14,0,0.38,0
LIST0401,ConsenSys,Blockchain Intern,Blockchain,Hybrid,New York,USA,3241,USD,6,MetaMask|Web3.js|Ethereum|Smart Contracts,4,Solidity|DeFi,6.0,1,Electronics|AI & Data Science|Computer Engineering|Computer Science,MCA|B.E.|B.Sc CS,1-2 years,1,1,2,38,2024-09-04,2025-05-07,1,0.4,1
LIST0402,DataRobot,Data Science Intern,Data Science,Hybrid,Austin,USA,2700,USD,2,NumPy|SciPy|Seaborn,3,Excel|Matplotlib,7.4,2,AI & Data Science|Computer Engineering|Computer Science,B.Sc CS|B.E.,1-2 years,1,1,9,126,2024-08-11,2025-11-03,1,0.25,0
LIST0403,Groww,Web Development Intern,Web Development,On-site,Noida,India,24251,INR,2,Flask|CSS|TypeScript|Bootstrap|Angular,5,JavaScript|React,7.2,2,Computer Engineering|Computer Science|Information Technology|Electronics|AI & Data Science,BCA|M.Tech,Fresher,1,1,1,68,2024-09-14,2025-04-03,0,0.38,0
LIST0404,Unity Technologies,Game Development Intern,Game Development,Hybrid,Seattle,USA,2021,USD,1,C++|Unity|DirectX,3,Shader Programming|OpenGL,5.2,1,Information Technology|Computer Science|Computer Engineering|Electronics|AI & Data Science,B.Tech|MCA|M.Tech,0-1 year,1,1,16,885,2024-11-22,2025-05-16,1,0.3,1
LIST0405,CERT-In Partner,Cybersecurity Intern,Cybersecurity,Hybrid,Chennai,India,30491,INR,3,Nmap|OWASP|Networking,3,Python|Cryptography,5.1,2,AI & Data Science|Information Technology|Computer Engineering|Electronics|Computer Science,MCA,Fresher,1,1,3,46,2024-08-11,2025-05-03,0,0.27,0
